ONS ID,ONS region ID,Constituency,County name,Region name,Country name,Constituency type,Declaration time,MemberFirstName,MemberSurname,Member gender,Result,First party,Second party,Electorate,Valid votes,Invalid votes,WinningVotes,WinningShare,Majority,Con,Lab,LD,BRX,Green,SNP,PC,DUP,SF,SDLP,UUP,APNI,All other candidates,Of which other winner
E14000840,E12000001,North Durham,Durham,North East,England,County,13/12/2019 03:14,Kevan,Jones,Male,Lab hold,Lab,Con,"66,796","42,195",107,"18,639",44.2%,"4,742","13,897","18,639","2,879","4,693","1,126",0,0,0,0,0,0,0,961,0
E14000841,E12000006,North East Bedfordshire,Bedfordshire,East of England,England,County,13/12/2019 04:21,Richard,Fuller,Male,Con hold,Con,Lab,"90,678","65,018",200,"38,443",59.1%,"24,283","38,443","14,160","7,999",0,"1,891",0,0,0,0,0,0,0,"2,525",0
E14000842,E12000006,North East Cambridgeshire,Cambridgeshire,East of England,England,County,13/12/2019 04:20,Stephen,Barclay,Male,Con hold,Con,Lab,"83,699","52,964",239,"38,423",72.5%,"29,993","38,423","8,430","4,298",0,"1,813",0,0,0,0,0,0,0,0,0
E14000843,E12000004,North East Derbyshire,Derbyshire,East Midlands,England,County,13/12/2019 03:58,Lee,Rowley,Male,Con hold,Con,Lab,"72,345","49,217",173,"28,897",58.7%,"12,876","28,897","16,021","3,021",0,"1,278",0,0,0,0,0,0,0,0,0
S14000049,S92000003,North East Fife,Scotland,Scotland,Scotland,County,13/12/2019 03:29,Wendy,Chamberlain,Female,LD gain from SNP,LD,SNP,"60,905","45,878",140,"19,763",43.1%,"1,316","5,961","1,707","19,763",0,0,"18,447",0,0,0,0,0,0,0,0
E14000844,E12000008,North East Hampshire,Hampshire,South East,England,County,13/12/2019 02:19,Ranil,Jayawardena,Male,Con hold,Con,LD,"78,954","59,270",174,"35,280",59.5%,"20,211","35,280","5,760","15,069",0,"1,754",0,0,0,0,0,0,0,"1,407",0
E14000845,E12000006,North East Hertfordshire,Hertfordshire,East of England,England,County,13/12/2019 03:24,Oliver,Heald,Male,Con hold,Con,Lab,"76,123","55,327",281,"31,293",56.6%,"18,189","31,293","13,104","8,563",0,"2,367",0,0,0,0,0,0,0,0,0
E14000846,E12000009,North East Somerset,Avon,South West,England,County,13/12/2019 03:28,Jacob,Rees-Mogg,Male,Con hold,Con,Lab,"73,692","56,308",169,"28,360",50.4%,"14,729","28,360","13,631","12,422",0,"1,423",0,0,0,0,0,0,0,472,0
E14000847,E12000005,North Herefordshire,Hereford and Worcester,West Midlands,England,County,13/12/2019 03:51,Bill,Wiggin,Male,Con hold,Con,LD,"70,252","51,033",276,"32,158",63.0%,"24,856","32,158","6,804","7,302",0,"4,769",0,0,0,0,0,0,0,0,0
E14000848,E12000006,North Norfolk,Norfolk,East of England,England,County,13/12/2019 03:11,Duncan,Baker,Male,Con gain from LD,Con,LD,"70,729","50,823",172,"29,792",58.6%,"14,395","29,792","3,895","15,397","1,739",0,0,0,0,0,0,0,0,0,0
E14000849,E12000005,North Shropshire,Shropshire,West Midlands,England,County,13/12/2019 04:30,Owen,Paterson,Male,Con hold,Con,Lab,"83,258","56,513",205,"35,444",62.7%,"22,949","35,444","12,495","5,643",0,"1,790",0,0,0,0,0,0,0,"1,141",0
E14000850,E12000009,North Somerset,Avon,South West,England,County,13/12/2019 05:02,Liam,Fox,Male,Con hold,Con,Lab,"80,194","62,055",241,"32,801",52.9%,"17,536","32,801","15,265","11,051",0,"2,938",0,0,0,0,0,0,0,0,0
E14000851,E12000009,North Swindon,Wiltshire,South West,England,County,13/12/2019 00:30,Justin,Tomlinson,Male,Con hold,Con,Lab,"82,441","55,115",209,"32,584",59.1%,"16,171","32,584","16,413","4,408",0,"1,710",0,0,0,0,0,0,0,0,0
E14000852,E12000008,North Thanet,Kent,South East,England,County,13/12/2019 05:27,Roger,Gale,Male,Con hold,Con,Lab,"72,756","48,178",250,"30,066",62.4%,"17,189","30,066","12,877","3,439",0,"1,796",0,0,0,0,0,0,0,0,0
E14000853,E12000001,North Tyneside,Tyne and Wear,North East,England,Borough,13/12/2019 02:41,Mary,Glindon,Female,Lab hold,Lab,Con,"78,902","50,429",160,"25,051",49.7%,"9,561","15,490","25,051","3,241","5,254","1,393",0,0,0,0,0,0,0,0,0
E14000854,E12000005,North Warwickshire,Warwickshire,West Midlands,England,County,13/12/2019 02:13,Craig,Tracey,Male,Con hold,Con,Lab,"70,271","45,914",171,"30,249",65.9%,"17,956","30,249","12,293","2,069",0,"1,303",0,0,0,0,0,0,0,0,0
E14000855,E12000006,North West Cambridgeshire,Cambridgeshire,East of England,England,County,13/12/2019 03:37,Shailesh,Vara,Male,Con hold,Con,Lab,"94,909","64,533",315,"40,307",62.5%,"25,983","40,307","14,324","6,881",0,"3,021",0,0,0,0,0,0,0,0,0
E14000856,E12000001,North West Durham,Durham,North East,England,County,13/12/2019 03:42,Richard,Holden,Male,Con gain from Lab,Con,Lab,"72,166","47,663",128,"19,990",41.9%,"1,144","19,990","18,846","2,831","3,193","1,173",0,0,0,0,0,0,0,"1,630",0
E14000857,E12000008,North West Hampshire,Hampshire,South East,England,County,13/12/2019 03:59,Kit,Malthouse,Male,Con hold,Con,LD,"83,083","58,918",270,"36,591",62.1%,"26,308","36,591","9,327","10,283",0,"2,717",0,0,0,0,0,0,0,0,0
E14000858,E12000004,North West Leicestershire,Leicestershire,East Midlands,England,County,13/12/2019 03:09,Andrew,Bridgen,Male,Con hold,Con,Lab,"78,935","53,821",211,"33,811",62.8%,"20,400","33,811","13,411","3,614",0,"2,478",0,0,0,0,0,0,0,507,0
E14000859,E12000006,North West Norfolk,Norfolk,East of England,England,County,13/12/2019 03:50,James,Wild,Male,Con hold,Con,Lab,"72,080","46,602",200,"30,627",65.7%,"19,922","30,627","10,705","3,625",0,"1,645",0,0,0,0,0,0,0,0,0
E14000860,E12000009,North Wiltshire,Wiltshire,South West,England,County,13/12/2019 04:15,James,Gray,Male,Con hold,Con,LD,"73,280","54,758",216,"32,373",59.1%,"17,626","32,373","5,699","14,747",0,"1,939",0,0,0,0,0,0,0,0,0
E14000863,E12000006,Norwich North,Norfolk,East of England,England,Borough,13/12/2019 04:18,Chloe,Smith,Female,Con hold,Con,Lab,"67,172","46,285",127,"23,397",50.5%,"4,738","23,397","18,659","2,663",0,"1,078",0,0,0,0,0,0,0,488,0
E14000864,E12000006,Norwich South,Norfolk,East of England,England,Borough,13/12/2019 02:35,Clive,Lewis,Male,Lab hold,Lab,Con,"77,845","51,673",197,"27,766",53.7%,"12,760","15,006","27,766","4,776","1,656","2,469",0,0,0,0,0,0,0,0,0
E14000865,E12000004,Nottingham East,Nottinghamshire,East Midlands,England,Borough,13/12/2019 02:52,Nadia,Whittome,Female,Lab hold,Lab,Con,"66,262","40,004",141,"25,735",64.3%,"17,393","8,342","25,735","1,954","1,343","1,183",0,0,0,0,0,0,0,"1,447",0
E14000866,E12000004,Nottingham North,Nottinghamshire,East Midlands,England,Borough,13/12/2019 02:39,Alex,Norris,Male,Lab hold,Lab,Con,"66,495","35,320",103,"17,337",49.1%,"4,490","12,847","17,337","1,582","2,686",868,0,0,0,0,0,0,0,0,0
E14000867,E12000004,Nottingham South,Nottinghamshire,East Midlands,England,Borough,13/12/2019 02:32,Lilian,Greenwood,Female,Lab hold,Lab,Con,"79,485","48,134",181,"26,586",55.2%,"12,568","14,018","26,586","3,935","2,012","1,583",0,0,0,0,0,0,0,0,0
E14000868,E12000005,Nuneaton,Warwickshire,West Midlands,England,County,13/12/2019 01:06,Marcus,Jones,Male,Con hold,Con,Lab,"70,226","45,190",215,"27,390",60.6%,"13,144","27,390","14,246","1,862",0,"1,692",0,0,0,0,0,0,0,0,0
S14000050,S92000003,Ochil and South Perthshire,Scotland,Scotland,Scotland,County,13/12/2019 02:45,John,Nicolson,Male,SNP gain from Con,SNP,Con,"78,776","57,813",131,"26,882",46.5%,"4,498","22,384","4,961","3,204",0,0,"26,882",0,0,0,0,0,0,382,0
W07000074,W92000004,Ogmore,Gwent and Mid Glamorgan,Wales,Wales,County,13/12/2019 02:19,Chris,Elmore,Male,Lab hold,Lab,Con,"57,581","35,390",96,"17,602",49.7%,"7,805","9,797","17,602","1,460","2,991",621,0,"2,919",0,0,0,0,0,0,0
E14000869,E12000007,Old Bexley and Sidcup,London,London,England,Borough,13/12/2019 03:28,James,Brokenshire,Male,Con hold,Con,Lab,"66,104","46,145",239,"29,786",64.5%,"18,952","29,786","10,834","3,822",0,"1,477",0,0,0,0,0,0,0,226,0
E14000870,E12000002,Oldham East and Saddleworth,Greater Manchester,North West,England,County,13/12/2019 03:53,Debbie,Abrahams,Female,Lab hold,Lab,Con,"72,120","46,164",123,"20,088",43.5%,"1,499","18,589","20,088","2,423","2,980",778,0,0,0,0,0,0,0,"1,306",0
E14000871,E12000002,Oldham West and Royton,Greater Manchester,North West,England,Borough,13/12/2019 03:30,Jim,McMahon,Male,Lab hold,Lab,Con,"72,999","44,434",117,"24,579",55.3%,"11,127","13,452","24,579","1,484","3,316",681,0,0,0,0,0,0,0,922,0
S14000051,S92000003,Orkney and Shetland,Scotland,Scotland,Scotland,County,13/12/2019 06:01,Alistair,Carmichael,Male,LD hold,LD,SNP,"34,211","23,160",80,"10,381",44.8%,"2,507","2,287","1,550","10,381",900,0,"7,874",0,0,0,0,0,0,168,0
E14000872,E12000007,Orpington,London,London,England,Borough,13/12/2019 03:37,Gareth,Bacon,Male,Con hold,Con,Lab,"68,877","48,721",263,"30,882",63.4%,"22,378","30,882","8,504","7,552",0,"1,783",0,0,0,0,0,0,0,0,0
E14000873,E12000008,Oxford East,Oxfordshire,South East,England,Borough,13/12/2019 03:10,Anneliese,Dodds,Female,Lab hold,Lab,Con,"78,303","49,359",213,"28,135",57.0%,"17,832","10,303","28,135","6,884","1,146","2,392",0,0,0,0,0,0,0,499,0
E14000874,E12000008,Oxford West and Abingdon,Oxfordshire,South East,England,County,13/12/2019 05:38,Layla,Moran,Female,LD hold,LD,Con,"76,951","58,824",238,"31,340",53.3%,"8,943","22,397","4,258","31,340",829,0,0,0,0,0,0,0,0,0,0
S14000052,S92000003,Paisley and Renfrewshire North,Scotland,Scotland,Scotland,County,13/12/2019 02:39,Gavin,Newlands,Male,SNP hold,SNP,Lab,"72,007","49,682",153,"23,353",47.0%,"11,902","11,217","11,451","3,661",0,0,"23,353",0,0,0,0,0,0,0,0
S14000053,S92000003,Paisley and Renfrewshire South,Scotland,Scotland,Scotland,County,13/12/2019 02:12,Mhairi,Black,Female,SNP hold,SNP,Lab,"64,385","43,084",133,"21,637",50.2%,"10,679","7,571","10,958","2,918",0,0,"21,637",0,0,0,0,0,0,0,0
E14000875,E12000002,Pendle,Lancashire,North West,England,Borough,13/12/2019 02:44,Andrew,Stephenson,Male,Con hold,Con,Lab,"65,292","44,460",172,"24,076",54.2%,"6,186","24,076","17,890","1,548",0,678,0,0,0,0,0,0,0,268,0
E14000876,E12000003,Penistone and Stocksbridge,South Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 03:44,Miriam,Cates,Female,Con gain from Lab,Con,Lab,"70,925","49,520",149,"23,688",47.8%,"7,210","23,688","16,478","5,054","4,300",0,0,0,0,0,0,0,0,0,0
E14000877,E12000002,Penrith and The Border,Cumbria,North West,England,County,13/12/2019 03:20,Neil,Hudson,Male,Con hold,Con,Lab,"67,555","47,824",209,"28,875",60.4%,"18,519","28,875","10,356","5,364",0,"2,159",0,0,0,0,0,0,0,"1,070",0
S14000054,S92000003,Perth and North Perthshire,Scotland,Scotland,Scotland,County,13/12/2019 02:39,Pete,Wishart,Male,SNP hold,SNP,Con,"72,600","54,076",111,"27,362",50.6%,"7,550","19,812","2,471","3,780",651,0,"27,362",0,0,0,0,0,0,0,0
E14000878,E12000006,Peterborough,Cambridgeshire,East of England,England,Borough,13/12/2019 01:46,Paul,Bristow,Male,Con gain from Lab,Con,Lab,"72,560","47,801",98,"22,334",46.7%,"2,580","22,334","19,754","2,334","2,127",728,0,0,0,0,0,0,0,524,0
E14000879,E12000009,"Plymouth, Moor View",Devon,South West,England,Borough,13/12/2019 05:08,Johnny,Mercer,Male,Con hold,Con,Lab,"69,430","44,239",202,"26,831",60.7%,"12,897","26,831","13,934","2,301",0,"1,173",0,0,0,0,0,0,0,0,0
E14000880,E12000009,"Plymouth, Sutton and Devonport",Devon,South West,England,Borough,13/12/2019 05:32,Luke,Pollard,Male,Lab hold,Lab,Con,"77,852","53,176",141,"25,461",47.9%,"4,757","20,704","25,461","2,545","2,909","1,557",0,0,0,0,0,0,0,0,0
W07000075,W92000004,Pontypridd,Gwent and Mid Glamorgan,Wales,Wales,County,13/12/2019 02:48,Alex,Davies-Jones,Female,Lab hold,Lab,Con,"60,327","39,060",153,"17,381",44.5%,"5,887","11,494","17,381",0,"2,917",0,0,"4,990",0,0,0,0,0,"2,278",0
E14000881,E12000009,Poole,Dorset,South West,England,Borough,13/12/2019 05:20,Robert,Syms,Male,Con hold,Con,Lab,"73,989","50,451",169,"29,599",58.7%,"19,116","29,599","10,483","7,819",0,"1,702",0,0,0,0,0,0,0,848,0
E14000882,E12000007,Poplar and Limehouse,London,London,England,Borough,13/12/2019 04:36,Apsana,Begum,Female,Lab hold,Lab,Con,"91,836","61,276",277,"38,660",63.1%,"28,904","9,756","38,660","8,832","1,493","2,159",0,0,0,0,0,0,0,376,0
E14000883,E12000008,Portsmouth North,Hampshire,South East,England,Borough,13/12/2019 03:30,Penny,Mordaunt,Female,Con hold,Con,Lab,"71,299","45,910",145,"28,172",61.4%,"15,780","28,172","12,392","3,419",0,"1,304",0,0,0,0,0,0,0,623,0
E14000884,E12000008,Portsmouth South,Hampshire,South East,England,Borough,13/12/2019 03:13,Stephen,Morgan,Male,Lab hold,Lab,Con,"74,186","47,425",163,"23,068",48.6%,"5,363","17,705","23,068","5,418",994,0,0,0,0,0,0,0,0,240,0
W07000065,W92000004,Preseli Pembrokeshire,Dyfed,Wales,Wales,County,13/12/2019 03:59,Stephen,Crabb,Male,Con hold,Con,Lab,"59,606","42,419",153,"21,381",50.4%,"5,062","21,381","16,319","1,943",0,0,0,"2,776",0,0,0,0,0,0,0
E14000885,E12000002,Preston,Lancashire,North West,England,Borough,13/12/2019 02:45,Mark,Hendrick,Male,Lab hold,Lab,Con,"59,672","33,790",98,"20,870",61.8%,"12,146","8,724","20,870","1,737","1,799",660,0,0,0,0,0,0,0,0,0
E14000886,E12000003,Pudsey,West Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 04:30,Stuart,Andrew,Male,Con hold,Con,Lab,"73,212","54,215",142,"26,453",48.8%,"3,517","26,453","22,936","3,088",0,894,0,0,0,0,0,0,0,844,0
E14000887,E12000007,Putney,London,London,England,Borough,13/12/2019 01:54,Fleur,Anderson,Female,Lab gain from Con,Lab,Con,"65,556","50,467",119,"22,780",45.1%,"4,774","18,006","22,780","8,548",0,"1,133",0,0,0,0,0,0,0,0,0
E14000888,E12000006,Rayleigh and Wickford,Essex,East of England,England,County,13/12/2019 01:44,Mark,Francois,Male,Con hold,Con,Lab,"78,930","54,901",293,"39,864",72.6%,"31,000","39,864","8,864","4,171",0,"2,002",0,0,0,0,0,0,0,0,0
E14000889,E12000008,Reading East,Berkshire,South East,England,Borough,13/12/2019 03:49,Mathew,Rodda,Male,Lab hold,Lab,Con,"77,152","55,918",137,"27,102",48.5%,"5,924","21,178","27,102","5,035",852,"1,549",0,0,0,0,0,0,0,202,0
E14000890,E12000008,Reading West,Berkshire,South East,England,County,13/12/2019 04:14,Alok,Sharma,Male,Con hold,Con,Lab,"74,137","50,392",180,"24,393",48.4%,"4,117","24,393","20,276","4,460",0,"1,263",0,0,0,0,0,0,0,0,0
E14000891,E12000001,Redcar,Cleveland,North East,England,Borough,13/12/2019 02:43,Jacob,Young,Male,Con gain from Lab Coop,Con,Lab,"65,864","40,842",95,"18,811",46.1%,"3,527","18,811","15,284","2,018","2,915",491,0,0,0,0,0,0,0,"1,323",0
E14000892,E12000005,Redditch,Hereford and Worcester,West Midlands,England,County,13/12/2019 03:01,Rachel,Maclean,Female,Con hold,Con,Lab,"65,391","44,067",215,"27,907",63.3%,"16,036","27,907","11,871","2,905",0,"1,384",0,0,0,0,0,0,0,0,0
E14000893,E12000008,Reigate,Surrey,South East,England,Borough,13/12/2019 03:30,Crispin,Blunt,Male,Con hold,Con,Lab,"74,242","53,156",231,"28,665",53.9%,"18,310","28,665","10,355","10,320",0,"3,169",0,0,0,0,0,0,0,647,0
W07000052,W92000004,Rhondda,Gwent and Mid Glamorgan,Wales,Wales,County,13/12/2019 02:33,Chris,Bryant,Male,Lab hold,Lab,Con,"50,262","29,642",83,"16,115",54.4%,"11,440","4,675","16,115",612,"3,733",438,0,"4,069",0,0,0,0,0,0,0
E14000894,E12000002,Ribble Valley,Lancashire,North West,England,County,13/12/2019 02:51,Nigel,Evans,Male,Con hold,Con,Lab,"79,247","55,284",260,"33,346",60.3%,"18,439","33,346","14,907","4,776",0,"1,704",0,0,0,0,0,0,0,551,0
E14000896,E12000007,Richmond Park,London,London,England,Borough,13/12/2019 03:14,Sarah,Olney,Female,LD gain from Con,LD,Con,"82,699","65,067",173,"34,559",53.1%,"7,766","26,793","3,407","34,559",0,0,0,0,0,0,0,0,0,308,0
E14000895,E12000003,Richmond (Yorks),North Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 04:14,Rishi,Sunak,Male,Con hold,Con,Lab,"82,569","57,703",203,"36,693",63.6%,"27,210","36,693","9,483","6,989",0,"2,500",0,0,0,0,0,0,0,"2,038",0
E14000897,E12000002,Rochdale,Greater Manchester,North West,England,County,13/12/2019 01:54,Tony,Lloyd,Male,Lab hold,Lab,Con,"78,909","47,447",162,"24,475",51.6%,"9,668","14,807","24,475","3,312","3,867",986,0,0,0,0,0,0,0,0,0
E14000898,E12000008,Rochester and Strood,Kent,South East,England,County,13/12/2019 04:28,Kelly,Tolhurst,Female,Con hold,Con,Lab,"82,056","51,926",187,"31,151",60.0%,"17,072","31,151","14,079","3,717",0,"1,312",0,0,0,0,0,0,0,"1,667",0
E14000899,E12000006,Rochford and Southend East,Essex,East of England,England,County,13/12/2019 02:23,James,Duddridge,Male,Con hold,Con,Lab,"75,624","46,136",180,"27,063",58.7%,"12,286","27,063","14,777","2,822",0,0,0,0,0,0,0,0,0,"1,474",0
E14000900,E12000007,Romford,London,London,England,Borough,13/12/2019 03:10,Andrew,Rosindell,Male,Con hold,Con,Lab,"72,350","47,231",240,"30,494",64.6%,"17,893","30,494","12,601","2,708",0,"1,428",0,0,0,0,0,0,0,0,0
E14000901,E12000008,Romsey and Southampton North,Hampshire,South East,England,County,13/12/2019 03:40,Caroline,Nokes,Female,Con hold,Con,LD,"68,228","51,390",187,"27,862",54.2%,"10,872","27,862","5,898","16,990",0,0,0,0,0,0,0,0,0,640,0
E14000902,E12000002,Rossendale and Darwen,Lancashire,North West,England,Borough,13/12/2019 04:14,Jake,Berry,Male,Con hold,Con,Lab,"72,770","48,822",231,"27,570",56.5%,"9,522","27,570","18,048","2,011",0,"1,193",0,0,0,0,0,0,0,0,0
S14000055,S92000003,"Ross, Skye and Lochaber",Scotland,Scotland,Scotland,County,13/12/2019 05:45,Ian,Blackford,Male,SNP hold,SNP,LD,"54,230","39,869",80,"19,263",48.3%,"9,443","6,900","2,448","9,820",710,0,"19,263",0,0,0,0,0,0,728,0
E14000904,E12000003,Rotherham,South Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 02:45,Sarah,Champion,Female,Lab hold,Lab,Con,"61,688","35,651",103,"14,736",41.3%,"3,121","11,615","14,736","2,090","6,125",0,0,0,0,0,0,0,0,"1,085",0
E14000903,E12000003,Rother Valley,South Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 03:47,Alexander,Stafford,Male,Con gain from Lab,Con,Lab,"74,804","48,698",143,"21,970",45.1%,"6,318","21,970","15,652","2,553","6,264","1,219",0,0,0,0,0,0,0,"1,040",0
E14000905,E12000005,Rugby,Warwickshire,West Midlands,England,County,13/12/2019 02:38,Mark,Pawsey,Male,Con hold,Con,Lab,"72,292","50,814",232,"29,255",57.6%,"13,447","29,255","15,808","4,207",0,"1,544",0,0,0,0,0,0,0,0,0
E14000906,E12000007,"Ruislip, Northwood and Pinner",London,London,England,Borough,13/12/2019 04:13,David,Simmonds,Male,Con hold,Con,Lab,"72,816","52,904",188,"29,391",55.6%,"16,394","29,391","12,997","7,986",0,"1,646",0,0,0,0,0,0,0,884,0
E14000907,E12000008,Runnymede and Weybridge,Surrey,South East,England,County,13/12/2019 04:19,Ben,Spencer,Male,Con hold,Con,Lab,"77,196","53,289",184,"29,262",54.9%,"18,270","29,262","10,992","9,236",0,"1,876",0,0,0,0,0,0,0,"1,923",0
E14000908,E12000004,Rushcliffe,Nottinghamshire,East Midlands,England,County,13/12/2019 02:05,Ruth,Edwards,Female,Con hold,Con,Lab,"77,047","60,505",251,"28,765",47.5%,"7,643","28,765","21,122","9,600",0,0,0,0,0,0,0,0,0,"1,018",0
S14000056,S92000003,Rutherglen and Hamilton West,Scotland,Scotland,Scotland,Burgh,13/12/2019 01:25,Margaret,Ferrier,Female,SNP gain from Lab Coop,SNP,Lab,"80,918","53,794",125,"23,775",44.2%,"5,230","8,054","18,545","2,791",0,0,"23,775",0,0,0,0,0,0,629,0
E14000909,E12000004,Rutland and Melton,Leicestershire,East Midlands,England,County,13/12/2019 04:38,Alicia,Kearns,Female,Con hold,Con,Lab,"82,705","58,310",224,"36,507",62.6%,"26,924","36,507","9,583","7,970",0,"2,875",0,0,0,0,0,0,0,"1,375",0
E14000910,E12000006,Saffron Walden,Essex,East of England,England,County,13/12/2019 02:39,Kemi,Badenoch,Female,Con hold,Con,LD,"87,017","63,086",318,"39,714",63.0%,"27,594","39,714","8,305","12,120",0,"2,947",0,0,0,0,0,0,0,0,0
E14000911,E12000002,Salford and Eccles,Greater Manchester,North West,England,Borough,13/12/2019 03:37,Rebecca,Long-Bailey,Female,Lab hold,Lab,Con,"82,202","50,632",172,"28,755",56.8%,"16,327","12,428","28,755","3,099","4,290","2,060",0,0,0,0,0,0,0,0,0
E14000912,E12000009,Salisbury,Wiltshire,South West,England,County,13/12/2019 04:57,John,Glen,Male,Con hold,Con,LD,"74,556","53,730",168,"30,280",56.4%,"19,736","30,280","9,675","10,544",0,"2,486",0,0,0,0,0,0,0,745,0
E14000913,E12000003,Scarborough and Whitby,North Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 02:43,Robert,Goodwill,Male,Con hold,Con,Lab,"74,404","49,724",197,"27,593",55.5%,"10,270","27,593","17,323","3,038",0,0,0,0,0,0,0,0,0,"1,770",0
E14000914,E12000003,Scunthorpe,Humberside,Yorkshire and The Humber,England,County,13/12/2019 03:08,Holly,Mumby-Croft,Female,Con gain from Lab,Con,Lab,"61,955","37,750",84,"20,306",53.8%,"6,451","20,306","13,855",875,"2,044",670,0,0,0,0,0,0,0,0,0
E14000915,E12000001,Sedgefield,Durham,North East,England,County,13/12/2019 03:25,Paul,Howell,Male,Con gain from Lab,Con,Lab,"64,325","41,566",98,"19,609",47.2%,"4,513","19,609","15,096","1,955","3,518",994,0,0,0,0,0,0,0,394,0
E14000916,E12000002,Sefton Central,Merseyside,North West,England,County,13/12/2019 02:42,Bill,Esterson,Male,Lab hold,Lab,Con,"69,760","50,880",153,"29,254",57.5%,"15,122","14,132","29,254","3,386","2,425","1,261",0,0,0,0,0,0,0,422,0
E14000917,E12000003,Selby and Ainsty,North Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 03:45,Nigel,Adams,Male,Con hold,Con,Lab,"78,398","56,418",191,"33,995",60.3%,"20,137","33,995","13,858","4,842",0,"1,823",0,0,0,0,0,0,0,"1,900",0
E14000918,E12000008,Sevenoaks,Kent,South East,England,County,13/12/2019 03:20,Laura,Trott,Female,Con hold,Con,LD,"71,757","50,956",244,"30,932",60.7%,"20,818","30,932","6,946","10,114",0,"1,974",0,0,0,0,0,0,0,990,0
E14000921,E12000003,"Sheffield, Brightside and Hillsborough",South Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 03:04,Gill,Furniss,Female,Lab hold,Lab,Con,"69,333","39,600",122,"22,369",56.5%,"12,274","10,095","22,369","1,517","3,855","1,179",0,0,0,0,0,0,0,585,0
E14000919,E12000003,Sheffield Central,South Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 03:51,Paul,Blomfield,Male,Lab hold,Lab,Con,"89,849","50,913",233,"33,968",66.7%,"27,273","6,695","33,968","3,237","1,969","4,570",0,0,0,0,0,0,0,474,0
E14000922,E12000003,"Sheffield, Hallam",South Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 05:10,Olivia,Blake,Female,Lab hold,Lab,LD,"72,763","56,885",150,"19,709",34.6%,712,"14,696","19,709","18,997","1,562","1,630",0,0,0,0,0,0,0,291,0
E14000923,E12000003,"Sheffield, Heeley",South Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 04:02,Louise,Haigh,Female,Lab hold,Lab,Con,"66,940","42,695",132,"21,475",50.3%,"8,520","12,955","21,475","2,916","3,538","1,811",0,0,0,0,0,0,0,0,0
E14000920,E12000003,Sheffield South East,South Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 03:34,Clive,Betts,Male,Lab hold,Lab,Con,"67,832","41,998",146,"19,359",46.1%,"4,289","15,070","19,359","2,125","4,478",0,0,0,0,0,0,0,0,966,0
E14000924,E12000004,Sherwood,Nottinghamshire,East Midlands,England,County,13/12/2019 04:57,Mark,Spencer,Male,Con hold,Con,Lab,"77,888","52,709",183,"32,049",60.8%,"16,186","32,049","15,863","2,883",0,"1,214",0,0,0,0,0,0,0,700,0
E14000925,E12000003,Shipley,West Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 05:00,Philip,Davies,Male,Con hold,Con,Lab,"74,029","54,004",258,"27,437",50.8%,"6,242","27,437","21,195","3,188",0,"1,301",0,0,0,0,0,0,0,883,0
E14000926,E12000005,Shrewsbury and Atcham,Shropshire,West Midlands,England,County,13/12/2019 04:05,Daniel,Kawczynski,Male,Con hold,Con,Lab,"82,238","59,065",217,"31,021",52.5%,"11,217","31,021","19,804","5,906",0,"1,762",0,0,0,0,0,0,0,572,0
E14000927,E12000008,Sittingbourne and Sheppey,Kent,South East,England,County,13/12/2019 04:04,Gordon,Henderson,Male,Con hold,Con,Lab,"83,917","51,394",103,"34,742",67.6%,"24,479","34,742","10,263","3,213",0,"1,188",0,0,0,0,0,0,0,"1,988",0
E14000928,E12000003,Skipton and Ripon,North Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 04:21,Julian,Smith,Male,Con hold,Con,Lab,"78,347","58,724",239,"34,919",59.5%,"23,694","34,919","11,225","8,701",0,"2,748",0,0,0,0,0,0,0,"1,131",0
E14000929,E12000004,Sleaford and North Hykeham,Lincolnshire,East Midlands,England,County,13/12/2019 04:02,Caroline,Johnson,Female,Con hold,Con,Lab,"94,761","66,554",236,"44,683",67.1%,"32,565","44,683","12,118","5,355",0,"1,742",0,0,0,0,0,0,0,"2,656",0
E14000930,E12000008,Slough,Berkshire,South East,England,Borough,13/12/2019 03:38,Tan,Dhesi,Male,Lab hold,Lab,Con,"86,818","51,038",155,"29,421",57.6%,"13,640","15,781","29,421","3,357","1,432","1,047",0,0,0,0,0,0,0,0,0
E14000931,E12000005,Solihull,West Midlands,West Midlands,England,Borough,13/12/2019 02:12,Julian,Knight,Male,Con hold,Con,Lab,"78,760","55,344",209,"32,309",58.4%,"21,273","32,309","11,036","9,977",0,"2,022",0,0,0,0,0,0,0,0,0
